398.0,101.85790200077754,60.92566290160494,474.1563016558991,231.81925373014212,straight
396.0,101.54219270825305,60.92566290160494,472.08468774151106,231.81925373014212,straight
394.0,101.54219270825305,60.92566290160494,470.0156619730879,231.81925373014212,straight
392.0,101.54219270825305,60.92566290160494,467.94404804420793,231.81925373014212,straight
390.0,101.54219270825305,60.92566290160494,465.8750222967529,231.81925373014212,straight
388.0,101.54219270825305,60.92566290160494,463.80340835315127,231.81925373014212,straight
386.0,101.54219270825305,60.92566290160494,461.7343826270684,231.81925373014212,straight
384.0,101.54219270825305,60.92566290160494,459.66276866850984,231.81925373014212,straight
382.0,101.54219270825305,60.92566290160494,457.5911547440575,231.81925373014212,straight
380.0,101.54219270825305,60.92566290160494,455.5221289904586,231.81925373014212,straight
378.0,101.54219270825305,60.92566290160494,453.45051505098104,231.81925373014212,straight
376.0,101.54219270825305,60.92566290160494,451.3814893191789,231.81925373014212,straight
374.0,101.54219270825305,60.92566290160494,449.3098753644304,231.81925373014212,straight
372.0,101.54219270825305,60.92566290160494,447.238261444613,231.81925373014212,straight
370.0,101.54219270825305,60.92566290160494,445.1692356845877,231.81925373014212,straight
368.0,101.54219270825305,60.92566290160494,443.0976217494289,231.81925373014212,straight
366.0,101.54219270825305,60.92566290160494,441.02859601164187,231.81925373014212,straight
364.0,101.54219270825305,60.92566290160494,438.95698206088485,231.81925373014212,straight
362.0,101.54219270825305,60.92566290160494,436.88536814592453,231.81925373014212,straight
360.0,101.54219270825305,60.92566290160494,434.81634237917046,231.81925373014212,straight
358.0,101.54219270825305,60.92566290160494,432.74472844853926,231.81925373014212,straight
356.0,101.54219270825305,60.92566290160494,430.6757027044828,231.81925373014212,straight
354.0,101.54219270825305,60.92566290160493,428.6040887579119,231.81925373014212,straight
352.0,101.54219270825305,60.92566290160493,426.5350630370263,231.81925373014212,straight
350.0,101.54219270825305,60.92566290160493,424.4634490742401,231.81925373014212,straight
348.0,101.54219270825305,60.92566290160493,422.39183514836077,231.81925373014212,straight
346.0,101.54219270825305,60.92566290160493,420.32280939772943,231.81925373014212,straight
344.0,101.54219270825305,60.92566290160493,418.25119545555395,231.81925373014212,straight
342.0,101.54219270825305,60.92566290160493,416.1821697285937,231.81925373014212,straight
340.0,101.54219270825305,60.92566290160493,414.11055576983307,231.81925373014212,straight
338.0,101.54219270825305,60.92566290160493,412.0389418489471,231.81925373014212,straight
336.0,101.54219270825305,60.92566290160493,409.96991609141276,231.81925373014212,straight
334.0,101.54219270825305,60.92566290160493,407.8983021538579,231.81925373014212,straight
332.0,101.54219270825305,60.92566290160493,405.8292764205165,231.81925373014212,straight
330.0,101.54219270825305,60.92566290160493,403.7576624659896,231.81925373014212,straight
328.0,101.54219270825305,60.92566290160493,401.6860485503573,231.81925373014212,straight
326.0,101.54219270825305,60.92566290160493,399.6170227855665,231.81925373014212,straight
324.0,101.54219270825305,60.92566290160493,397.54540885287554,231.81925373014212,straight
322.0,101.54219270825305,60.92566290160493,395.47638311282253,231.81925373014212,straight
320.0,101.54219270825305,60.92566290160493,393.4047691627543,231.81925373014212,straight
318.0,101.54219270825305,60.92566290160493,391.3331552526568,231.81925373014212,straight
316.0,101.54219270825305,60.92566290160493,389.26412948022835,231.81925373014212,straight
314.0,101.54219270825305,60.92566290160493,387.1925155526641,231.81925373014212,straight
312.0,101.54219270825305,60.92566290160493,384.9270229537022,231.81925373014212,straight
